Unnamed: 0,ds,y,yhat,y_res,y_res_smooth,y_res_stat,day,unit,level_1,y_first,y_last,y_mean
288,2022-10-15 00:04:00,364826.5333333333,389219.2753671767,-24392.74203384336,-22770.86282331797,-1621.8792105253924,20221015,0,0,368709.25,368709.25,368709.25
289,2022-10-15 00:09:00,353384.8433333334,380374.9832590851,-26990.13992575172,-26313.75965340843,-676.3802723432891,20221015,1,0,362141.7,356150.66,359146.2
290,2022-10-15 00:14:00,342584.87666666665,371536.81431423925,-28951.9376475726,-29255.81750688936,303.8798593167594,20221015,2,0,352881.97,343581.38,347906.34
291,2022-10-15 00:19:00,331684.68333333335,362712.64751882816,-31027.964185494813,-31171.157961299046,143.19377580423316,20221015,3,0,338137.34,331186.25,335953.75
292,2022-10-15 00:24:00,322378.2033333335,353910.33745041315,-31532.134117079662,-32138.449868939555,606.3157518598891,20221015,4,0,327688.53,323588.7,326010.9
293,2022-10-15 00:29:00,312181.44,345137.73450087983,-32956.29450087983,-32413.967631993182,-542.326868886641,20221015,5,0,317535.12,314025.66,316862.3
294,2022-10-15 00:34:00,303254.48666666663,336402.7047637102,-33148.21809704357,-32356.15405480905,-792.0640422345241,20221015,6,0,309333.75,307234.75,308708.34
295,2022-10-15 00:39:00,295769.63666666666,327713.14936616074,-31943.51269949408,-32463.279494951472,519.7667954573917,20221015,7,0,300434.8,297833.97,299891.0
296,2022-10-15 00:44:00,286905.49666666664,319077.02287838707,-32171.526211720426,-33099.11856640465,927.592354684224,20221015,8,0,290978.06,287221.84,290601.9
297,2022-10-15 00:49:00,277205.82333333336,310502.3505871779,-33296.52725384454,-33991.28299884926,694.755745004717,20221015,9,0,280553.4,282642.75,281859.28
298,2022-10-15 00:54:00,266791.2666666667,301997.24426210823,-35205.97759544151,-34209.27474716827,-996.702848273242,20221015,10,0,271755.75,274585.78,272715.25
299,2022-10-15 00:59:00,257889.6233333333,293569.9161490086,-35680.29281567529,-32987.03922687433,-2693.253588800959,20221015,11,0,263569.44,264879.25,264311.4
300,2022-10-15 01:04:00,257026.4466666666,285228.691082234,-28202.24441556743,-30598.16265830377,2395.9182427363376,20221015,12,0,261808.03,260500.45,258540.12
301,2022-10-15 01:09:00,249808.0966666668,276982.0162624172,-27173.9195957504,-28177.47154821944,1003.5519524690426,20221015,13,0,249009.28,250555.7,249414.88
302,2022-10-15 01:14:00,241033.56,268838.46866115194,-27804.908661151945,-26695.644524902636,-1109.2641362493123,20221015,14,0,242390.84,243868.28,240989.98
303,2022-10-15 01:19:00,234229.64333333337,260806.759769624,-26577.116436290613,-26317.9973226516,-259.11911363901527,20221015,15,0,235807.42,233256.89,233072.44
304,2022-10-15 01:24:00,227592.33000000007,252895.7376147899,-25303.407614789816,-26575.56667917472,1272.1590643849013,20221015,16,0,228715.58,225467.73,225662.52
305,2022-10-15 01:29:00,217137.8666666667,245114.38580474607,-27976.51913807937,-26799.89020245655,-1176.628935622819,20221015,17,0,220653.78,217897.08,218998.17
306,2022-10-15 01:34:00,210630.53666666665,237471.8195734112,-26841.28290674457,-26493.74782700636,-347.5350797382125,20221015,18,0,213226.11,211221.72,212544.48
307,2022-10-15 01:39:00,204640.7866666667,229977.2787236296,-25336.49205696289,-25568.63897850885,232.1469215459656,20221015,19,0,207143.02,205898.36,206749.7
308,2022-10-15 01:44:00,199444.23666666663,222640.1173652992,-23195.880698632536,-24215.031384947142,1019.150686314606,20221015,20,0,200451.27,201288.7,201242.73
